Transaction Date,Post Date,Description,Category,Type,Amount,Memo,12,,Year
05/11/2022,05/12/2022,AMZN Mktp US*1371R6ST2,Shopping,Sale,-12.71,,,,2022
05/09/2022,05/10/2022,NETFLIX.COM,Entertainment,Sale,-8.47,,,,2022
05/09/2022,05/11/2022,7-ELEVEN 30484,Gas,Sale,-73.02,,,,2022
05/08/2022,05/10/2022,DQ GRILL &amp; CHILL,Food & Drink,Sale,-15.86,,,,2022
05/08/2022,05/09/2022,7-ELEVEN 32223,Gas,Sale,-10.21,,,,2022
05/08/2022,05/09/2022,BP#4843108GODWIN BP,Gas,Sale,-73.4,,,,2022
05/08/2022,05/09/2022,HARRIS TEETER 303,Groceries,Sale,-105.01,,,,2022
05/07/2022,05/09/2022,LONGHORN STEAK 0125273,Food & Drink,Sale,-96.1,,,,2022
05/06/2022,05/06/2022,AMZN Mktp US*137004OA0,Shopping,Sale,-36.56,,,,2022
05/05/2022,05/06/2022,COLD STONE CREAMERY,Food & Drink,Sale,-13.33,,,,2022
05/05/2022,05/06/2022,KOBE JAPANESE STEAKHOUSE,Food & Drink,Sale,-87.34,,,,2022
05/05/2022,05/08/2022,THE HOME DEPOT 4648,Home,Sale,-93.49,,,,2022
05/04/2022,05/04/2022,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-191.05,,,,2022
05/04/2022,05/06/2022,7-ELEVEN 32976,Gas,Sale,-2.63,,,,2022
05/04/2022,05/05/2022,LOWES #02623*,Home,Return,67.39,,,,2022
05/04/2022,05/05/2022,Amazon.com*136KM87K1,Shopping,Sale,-7.19,,,,2022
05/03/2022,05/04/2022,VCN*VIRGINIASCC,Bills & Utilities,Sale,-6,,,,2022
05/03/2022,05/05/2022,STAPLES       00116475,Home,Sale,-27.54,,,,2022
05/03/2022,05/05/2022,STAPLES       00116475,Home,Sale,-8.26,,,,2022
05/03/2022,05/03/2022,Amazon.com*1Q5V868Y2,Shopping,Sale,-10.59,,,,2022
05/03/2022,05/04/2022,DOLLAR TREE,Shopping,Sale,-7.95,,,,2022
05/02/2022,05/03/2022,CLARK'S AUTOMOTIVE INC,Automotive,Sale,-54.37,,,,2022
05/02/2022,05/03/2022,THE OMELETTE CAFE,Food & Drink,Sale,-28.57,,,,2022
05/02/2022,05/03/2022,HARRIS TEETER 303,Groceries,Sale,-75.8,,,,2022
05/02/2022,05/03/2022,HAIR CUTTERY 4116,Personal,Sale,-27,,,,2022
05/02/2022,05/03/2022,WORDPRESS Q23JFTJ705,Professional Services,Sale,-13,,,,2022
05/02/2022,05/03/2022,AMZN Mktp US*1Q80A45W0,Shopping,Sale,-34.99,,,,2022
05/01/2022,05/02/2022,DIGITALOCEAN.COM,Professional Services,Sale,-5,,,,2022
05/01/2022,05/02/2022,TONYS NY PIZZA MANASSAS,Food & Drink,Sale,-28.05,,,,2022
05/01/2022,05/02/2022,7-ELEVEN 32976,Gas,Sale,-8.72,,,,2022
05/01/2022,05/02/2022,Amazon.com*134726PF1,Shopping,Sale,-12.09,,,,2022
05/01/2022,05/02/2022,Amazon.com*137VR61X1,Shopping,Sale,-50.54,,,,2022
05/01/2022,05/02/2022,Amazon.com*1Q41F7GV0,Shopping,Sale,-12.04,,,,2022
05/01/2022,05/02/2022,Amazon.com*1Q6756GE0,Shopping,Sale,-11.44,,,,2022
05/01/2022,05/02/2022,Amazon.com*1Q9792GA2,Shopping,Sale,-12.44,,,,2022
04/30/2022,05/01/2022,APPLE.COM/BILL,Bills & Utilities,Sale,-0.99,,,,2022
04/30/2022,05/02/2022,CHEDDARS 2190 00021907,Food & Drink,Sale,-66.08,,,,2022
04/30/2022,05/02/2022,7-ELEVEN 32976,Gas,Sale,-7,,,,2022
04/30/2022,05/02/2022,THE HOME DEPOT 4620,Home,Sale,-96.83,,,,2022
04/29/2022,04/29/2022,Offer:Panera Bread (in,Fees & Adjustments,Adjustment,2,,,,2022
04/28/2022,04/29/2022,CLARK'S AUTOMOTIVE INC,Automotive,Sale,-313.78,,,,2022
04/28/2022,04/29/2022,7-ELEVEN 30486,Gas,Sale,-65.86,,,,2022
04/28/2022,04/29/2022,WALGREENS #13989,Health & Wellness,Sale,-13.07,,,,2022
04/28/2022,04/29/2022,MR HANDY MAN,Home,Sale,-2611.98,,,,2022
04/28/2022,04/28/2022,AMZN Mktp US,Shopping,Return,12.84,,,,2022
04/28/2022,04/28/2022,AMZN Mktp US,Shopping,Return,15.02,,,,2022
04/27/2022,04/28/2022,DQ GRILL &amp; CHILL,Food & Drink,Sale,-11.64,,,,2022
04/27/2022,04/28/2022,GIANT FOOD INC #227,Groceries,Sale,-23.51,,,,2022
04/27/2022,04/29/2022,KOHL'S #0326,Shopping,Return,26.49,,,,2022
04/27/2022,04/28/2022,AMZN Mktp US*1O6BC5W02,Shopping,Sale,-18.01,,,,2022
04/27/2022,04/28/2022,KOHL'S #0326,Shopping,Sale,-29.42,,,,2022
04/26/2022,04/27/2022,GIANT FOOD INC #227,Groceries,Sale,-13.94,,,,2022
04/26/2022,04/27/2022,LOWES #02623*,Home,Return,5.27,,,,2022
04/25/2022,04/26/2022,PANERA BREAD #600939 P,Food & Drink,Sale,-27.79,,,,2022
04/25/2022,04/26/2022,HARRIS TEETER 303,Groceries,Sale,-94.44,,,,2022
04/25/2022,04/25/2022,AMZN Mktp US*1O9Q54HW0,Shopping,Sale,-34.6,,,,2022
04/25/2022,04/25/2022,Payment Thank You Bill Pa,,Payment,6511.33,,,,2022
04/24/2022,04/25/2022,ADT SECURITY*403437551,Home,Sale,-60.2,,,,2022
04/24/2022,04/26/2022,LONGHORN STEAK 0125273,Food & Drink,Sale,-113.12,,,,2022
04/24/2022,04/25/2022,7-ELEVEN 32976,Gas,Sale,-5.41,,,,2022
04/24/2022,04/26/2022,LOWES #02623*,Home,Return,120.04,,,,2022
04/24/2022,04/25/2022,AMZN Mktp US*1O80X95C0,Shopping,Sale,-48.72,,,,2022
04/23/2022,04/24/2022,PAR*SALSARITA'S FRESH MEX,Food & Drink,Sale,-23.31,,,,2022
04/23/2022,04/25/2022,7-ELEVEN 34076,Gas,Sale,-64.14,,,,2022
04/23/2022,04/24/2022,AND THAT! #7078,Shopping,Sale,-6.29,,,,2022
04/22/2022,04/24/2022,VELOCITY W* VELOCITY W,Food & Drink,Sale,-53.41,,,,2022
04/22/2022,04/24/2022,HOME* AHS.COM,Home,Return,100,,,,2022
04/21/2022,04/22/2022,BP#5994629MILLER MART #8,Gas,Sale,-70.57,,,,2022
04/21/2022,04/24/2022,THE HOME DEPOT 4648,Home,Return,68.87,,,,2022
04/21/2022,04/22/2022,WWW.KOHLS.COM #0873,Shopping,Sale,-26.49,,,,2022
04/20/2022,04/22/2022,CRACKER BARREL #106 FREDE,Food & Drink,Sale,-57.28,,,,2022
04/20/2022,04/21/2022,HOME* AHS.COM,Home,Sale,-100,,,,2022
04/19/2022,04/20/2022,DNH*GODADDY.COM,Bills & Utilities,Sale,-130.82,,,,2022
04/19/2022,04/20/2022,COLD STONE CREAMERY,Food & Drink,Sale,-14.28,,,,2022
04/19/2022,04/20/2022,WALGREENS #13989,Health & Wellness,Sale,-37.99,,,,2022
04/19/2022,04/20/2022,LOWES #00397*,Home,Sale,-38.76,,,,2022
04/19/2022,04/20/2022,Amazon.com*1A7H87RB0,Shopping,Sale,-31.79,,,,2022
04/18/2022,04/19/2022,WALGREENS #13989,Health & Wellness,Sale,-14.49,,,,2022
04/18/2022,04/19/2022,HOME* AHS.COM,Home,Sale,-100,,,,2022
04/17/2022,04/17/2022,PANERA BREAD #600939 O,Food & Drink,Sale,-25.24,,,,2022
04/17/2022,04/18/2022,HARRIS TEETER 303,Groceries,Sale,-93.86,,,,2022
04/16/2022,04/18/2022,CHEDDARS 2190 00021907,Food & Drink,Sale,-33.15,,,,2022
04/16/2022,04/18/2022,ROYAL FARMS #359,Gas,Sale,-65.1,,,,2022
04/15/2022,04/17/2022,5GUYS 4002 QSR,Food & Drink,Sale,-37.16,,,,2022
04/15/2022,04/17/2022,SQ *CUPCAKE HEAVEN - HAYM,Food & Drink,Sale,-45.27,,,,2022
04/15/2022,04/17/2022,AMZN Mktp US,Shopping,Return,21.19,,,,2022
04/15/2022,04/17/2022,AMZN Digital*1A88W0TE2,Shopping,Sale,-9.99,,,,2022
04/15/2022,04/17/2022,AMZN Mktp US*1A5TM6E02,Shopping,Sale,-14.09,,,,2022
04/14/2022,04/14/2022,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-127.92,,,,2022
04/13/2022,04/14/2022,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-99.99,,,,2022
04/13/2022,04/15/2022,OLIVE GARDEN 0021367,Food & Drink,Sale,-12.53,,,,2022
04/13/2022,04/14/2022,GIANT FOOD INC #227,Groceries,Sale,-10.49,,,,2022
04/13/2022,04/15/2022,OPTOMETRIC ASSOCIATES PC,Health & Wellness,Sale,-162,,,,2022
04/12/2022,04/13/2022,MR HANDY MAN,Home,Sale,-74,,,,2022
04/12/2022,04/12/2022,AMZN Mktp US*1A22D7LU0,Shopping,Sale,-21.19,,,,2022
04/11/2022,04/13/2022,7-ELEVEN 32976,Gas,Sale,-69.97,,,,2022
04/11/2022,04/12/2022,GIANT FOOD INC #227,Groceries,Sale,-7.69,,,,2022
04/11/2022,04/12/2022,IN *STANDARD AIR,Home,Sale,-1376,,,,2022
04/10/2022,04/11/2022,HARRIS TEETER 303,Groceries,Sale,-113.2,,,,2022
04/09/2022,04/10/2022,NETFLIX.COM,Entertainment,Sale,-8.47,,,,2022
04/09/2022,04/11/2022,BOB EVANS REST #0537,Food & Drink,Sale,-57.77,,,,2022
04/09/2022,04/11/2022,7-ELEVEN 32976,Gas,Sale,-3.9,,,,2022
04/09/2022,04/10/2022,LOWES #02623*,Home,Sale,-37.07,,,,2022
04/08/2022,04/11/2022,BALDINO'S LOCK &amp; KEY - MA,Automotive,Sale,-274.92,,,,2022
04/08/2022,04/10/2022,HARRIS TEETER 303,Groceries,Sale,-44.7,,,,2022
04/08/2022,04/10/2022,THE HOME DEPOT 4648,Home,Sale,-522.45,,,,2022
04/07/2022,04/08/2022,COLD STONE CREAMERY,Food & Drink,Sale,-13.33,,,,2022
04/07/2022,04/08/2022,IN *WHITE SUPPLY &amp; GLASS,Home,Sale,-323.19,,,,2022
04/07/2022,04/08/2022,DOLLAR TREE,Shopping,Sale,-7.95,,,,2022
04/06/2022,04/08/2022,CRACKER BARREL #238 MANAS,Food & Drink,Sale,-39.52,,,,2022
04/06/2022,04/07/2022,Subway 44795,Food & Drink,Sale,-19.32,,,,2022
04/06/2022,04/07/2022,WALGREENS #13989,Health & Wellness,Sale,-20.54,,,,2022
04/06/2022,04/07/2022,Bionic Duo,Home,Sale,-136.93,,,,2022
04/06/2022,04/08/2022,THE HOME DEPOT 4620,Home,Sale,-28.33,,,,2022
04/06/2022,04/08/2022,MACYS  PENTAGON CITY,Shopping,Return,13.77,,,,2022
04/05/2022,04/07/2022,7-ELEVEN 30484,Gas,Sale,-73.39,,,,2022
04/05/2022,04/06/2022,Amazon.com*1H6Y42CQ2,Shopping,Sale,-18.41,,,,2022
04/04/2022,04/04/2022,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-193.27,,,,2022
04/04/2022,04/05/2022,WALGREENS #13989,Health & Wellness,Sale,-7.83,,,,2022
04/03/2022,04/04/2022,DQ GRILL &amp; CHILL,Food & Drink,Sale,-11.64,,,,2022
04/03/2022,04/04/2022,BP#4843108GODWIN BP,Gas,Sale,-65.76,,,,2022
04/03/2022,04/04/2022,HARRIS TEETER 303,Groceries,Return,20,,,,2022
04/03/2022,04/04/2022,GIANT LANDOVER #239,Groceries,Sale,-11.66,,,,2022
04/03/2022,04/04/2022,HARRIS TEETER 303,Groceries,Sale,-165.51,,,,2022
04/02/2022,04/04/2022,KICKBACK JACKS 51,Food & Drink,Sale,-94.74,,,,2022
04/02/2022,04/03/2022,7-ELEVEN 32976,Gas,Sale,-6.52,,,,2022
04/02/2022,04/03/2022,LOWES #02623*,Home,Sale,-172.27,,,,2022
04/01/2022,04/03/2022,DIGITALOCEAN.COM,Professional Services,Sale,-5,,,,2022
04/01/2022,04/03/2022,VELOCITY W* VELOCITY W,Food & Drink,Sale,-52.87,,,,2022
04/01/2022,04/03/2022,GIANT FOOD INC #227,Groceries,Sale,-5.73,,,,2022
04/01/2022,04/03/2022,WAL-MART #1825,Groceries,Sale,-35.45,,,,2022
04/01/2022,04/03/2022,THE DRYER VENT GUYS,Home,Sale,-99,,,,2022
03/31/2022,04/01/2022,APPLE.COM/BILL,Bills & Utilities,Sale,-0.99,,,,2022
03/31/2022,04/01/2022,Amazon.com*167MI6X12,Shopping,Sale,-11.68,,,,2022
03/31/2022,04/01/2022,Amazon.com*1H4Z083I1,Shopping,Sale,-24.86,,,,2022
03/31/2022,04/01/2022,Amazon.com*1H80G7JC1,Shopping,Sale,-12.53,,,,2022
03/31/2022,04/01/2022,Amazon.com*1H9XW0JD1,Shopping,Sale,-12.97,,,,2022
03/30/2022,03/31/2022,COLD STONE CREAMERY,Food & Drink,Sale,-12.27,,,,2022
03/30/2022,03/31/2022,GIANT FOOD INC #227,Groceries,Sale,-19.43,,,,2022
03/30/2022,03/31/2022,HOME* AHS.COM,Home,Sale,-100,,,,2022
03/30/2022,03/31/2022,HOME* AHS.COM,Home,Sale,-100,,,,2022
03/30/2022,03/31/2022,HOME* AHS.COM,Home,Sale,-100,,,,2022
03/30/2022,04/01/2022,THE HOME DEPOT #4660,Home,Sale,-35,,,,2022
03/29/2022,03/30/2022,LOWES #01870*,Home,Sale,-57.13,,,,2022
03/29/2022,03/29/2022,Amazon.com*1634D44L2,Shopping,Sale,-147.42,,,,2022
03/29/2022,03/30/2022,HOMEGOODS #407,Shopping,Sale,-16.94,,,,2022
03/28/2022,03/30/2022,BOB EVANS REST #0537,Food & Drink,Sale,-28.47,,,,2022
03/28/2022,03/29/2022,DQ GRILL &amp; CHILL,Food & Drink,Sale,-8.99,,,,2022
03/28/2022,03/30/2022,7-ELEVEN 34076,Gas,Sale,-68.73,,,,2022
03/28/2022,03/29/2022,WALGREENS #13989,Health & Wellness,Sale,-25.38,,,,2022
03/28/2022,03/29/2022,LOWES #01602*,Home,Sale,-57.22,,,,2022
03/28/2022,03/29/2022,LOWES #02623*,Home,Sale,-577.04,,,,2022
03/27/2022,03/27/2022,KOBE JAPANESE STEAKHOUSE,Food & Drink,Sale,-118.21,,,,2022
03/27/2022,03/29/2022,7-ELEVEN 34076,Gas,Sale,-5.94,,,,2022
03/27/2022,03/28/2022,GIANT FOOD INC #227,Groceries,Sale,-15.24,,,,2022
03/27/2022,03/28/2022,HARRIS TEETER 303,Groceries,Sale,-101.71,,,,2022
03/27/2022,03/28/2022,LOWES #02623*,Home,Return,68.4,,,,2022
03/27/2022,03/28/2022,LOWES #02623*,Home,Sale,-302.32,,,,2022
03/27/2022,03/28/2022,LOWES #02623*,Home,Sale,-117.05,,,,2022
03/27/2022,03/28/2022,LOWES #02623*,Home,Sale,-9.46,,,,2022
03/27/2022,03/28/2022,LOWES #02623*,Home,Sale,-5.39,,,,2022
03/26/2022,03/27/2022,SLICE*VOCELLIPIZZA,Food & Drink,Sale,-41.79,,,,2022
03/26/2022,03/27/2022,7-ELEVEN 32976,Gas,Sale,-2.15,,,,2022
03/26/2022,03/28/2022,HABITAT FOR HUMANITY,Home,Sale,-21.06,,,,2022
03/26/2022,03/27/2022,LOWES #02623*,Home,Sale,-292.24,,,,2022
03/26/2022,03/28/2022,LOWES #02623*,Home,Sale,-212.73,,,,2022
03/26/2022,03/28/2022,LOWES #02623*,Home,Sale,-41.58,,,,2022
03/25/2022,03/27/2022,MCDONALD'S M7641 OF VA,Food & Drink,Sale,-3.07,,,,2022
03/25/2022,03/27/2022,LOWES #00397*,Home,Sale,-58.28,,,,2022
03/25/2022,03/28/2022,KOHL'S #0326,Shopping,Return,57.84,,,,2022
03/25/2022,03/27/2022,KOHL'S #0326,Shopping,Sale,-8.62,,,,2022
03/25/2022,03/25/2022,Payment Thank You Bill Pa,,Payment,2618.81,,,,2022
03/24/2022,03/25/2022,ADT SECURITY*403437551,Home,Sale,-60.2,,,,2022
03/23/2022,03/25/2022,7-ELEVEN 32767,Gas,Sale,-65.88,,,,2022
03/23/2022,03/24/2022,DOLLAR TREE,Shopping,Sale,-16.34,,,,2022
03/22/2022,03/24/2022,BOB EVANS REST #0259,Food & Drink,Sale,-12.7,,,,2022
03/22/2022,03/23/2022,WWW.KOHLS.COM #0873,Shopping,Sale,-63.59,,,,2022
03/21/2022,03/22/2022,MACYS  PENTAGON CITY,Shopping,Sale,-27.54,,,,2022
03/21/2022,03/22/2022,WWW.KOHLS.COM #0873,Shopping,Sale,-57.84,,,,2022
03/20/2022,03/22/2022,HARRIS TEETER 303,Groceries,Sale,-353.19,,,,2022
03/19/2022,03/20/2022,AMZN Mktp US*1Z4TE8UE2,Shopping,Sale,-158.95,,,,2022
03/18/2022,03/20/2022,5GUYS 4002 QSR,Food & Drink,Sale,-29.11,,,,2022
03/18/2022,03/20/2022,DQ GRILL &amp; CHILL,Food & Drink,Sale,-8.99,,,,2022
03/18/2022,03/20/2022,AT HOME STORE #127,Home,Sale,-20.1,,,,2022
03/17/2022,03/18/2022,OUTBACK #4740,Food & Drink,Sale,-25.66,,,,2022
03/16/2022,03/17/2022,Amazon.com*1Z4HU2MB2,Shopping,Sale,-18.62,,,,2022
03/15/2022,03/17/2022,CHEDDARS 2190 00021907,Food & Drink,Sale,-42.15,,,,2022
03/15/2022,03/16/2022,CVS/PHARMACY #00018,Health & Wellness,Sale,-10.49,,,,2022
03/15/2022,03/16/2022,BARLOW  THOMAS PC,Professional Services,Sale,-900,,,,2022
03/15/2022,03/16/2022,AMZN Mktp US*1Z5NH91N2,Shopping,Sale,-18.54,,,,2022
03/14/2022,03/15/2022,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-127.92,,,,2022
03/14/2022,03/14/2022,AMZN Digital*1Z6I32HV0,Shopping,Sale,-11.49,,,,2022
03/13/2022,03/14/2022,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-99.99,,,,2022
03/13/2022,03/14/2022,HARRIS TEETER 303,Groceries,Sale,-171.25,,,,2022
03/12/2022,03/13/2022,COLD STONE CREAMERY,Food & Drink,Sale,-20,,,,2022
03/11/2022,03/13/2022,SIAM CLASSIC,Food & Drink,Sale,-69.23,,,,2022
03/11/2022,03/13/2022,BP#4843108GODWIN BP,Gas,Sale,-71.93,,,,2022
03/11/2022,03/11/2022,Amazon.com*1Z0VV1561,Shopping,Sale,-16.99,,,,2022
03/11/2022,03/13/2022,DOLLAR TREE,Shopping,Sale,-19,,,,2022
03/11/2022,03/13/2022,USPS PO 5116080011,Shopping,Sale,-11.6,,,,2022
03/09/2022,03/10/2022,NETFLIX.COM,Entertainment,Sale,-8.47,,,,2022
03/09/2022,03/10/2022,WALGREENS #13989,Health & Wellness,Sale,-27.88,,,,2022
03/07/2022,03/08/2022,NFM LENDING (E-COMMERCE),Personal,Sale,-685,,,,2022
03/07/2022,03/08/2022,ATKINSON INSURANCE,Professional Services,Sale,-50,,,,2022
03/07/2022,03/09/2022,BATH AND BODY WORKS 3439,Shopping,Sale,-27.98,,,,2022
03/06/2022,03/07/2022,DEPARTMENT MOTOR VEHICLES,Bills & Utilities,Sale,-62.5,,,,2022
03/06/2022,03/07/2022,USPS PO BOXES ONLINE,Bills & Utilities,Sale,-140,,,,2022
03/06/2022,03/07/2022,HARRIS TEETER 303,Groceries,Sale,-92.55,,,,2022
03/05/2022,03/06/2022,DQ GRILL &amp; CHILL,Food & Drink,Sale,-9.51,,,,2022
03/04/2022,03/04/2022,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-186.91,,,,2022
03/04/2022,03/06/2022,DD DOORDASH VELOCITYW,Food & Drink,Sale,-56.5,,,,2022
03/03/2022,03/04/2022,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-25.73,,,,2022
03/01/2022,03/02/2022,APPLE.COM/BILL,Bills & Utilities,Sale,-0.99,,,,2022
03/01/2022,03/02/2022,DIGITALOCEAN.COM,Professional Services,Sale,-5,,,,2022
03/01/2022,03/01/2022,ANNUAL MEMBERSHIP FEE,Fees & Adjustments,Fee,-95,,,,2022
03/01/2022,03/02/2022,HARRIS TEETER 303,Groceries,Sale,-9.14,,,,2022
03/01/2022,03/03/2022,KOHL'S #0326,Shopping,Return,58.29,,,,2022
03/01/2022,03/01/2022,Amazon.com*1W0A21A31,Shopping,Sale,-5.83,,,,2022
03/01/2022,03/01/2022,Amazon.com*1W0PC8CB0,Shopping,Sale,-18.01,,,,2022
03/01/2022,03/01/2022,Amazon.com*1W9YK7AI1,Shopping,Sale,-11.44,,,,2022
02/28/2022,02/28/2022,Offer:Panera Bread (in,Fees & Adjustments,Adjustment,2,,,,2022
02/28/2022,03/01/2022,CHILIS GRILL &amp; BAR #1816,Food & Drink,Sale,-29.21,,,,2022
02/28/2022,03/02/2022,KOHL'S #0326,Shopping,Return,68.88,,,,2022
02/28/2022,03/01/2022,Amazon.com*1I1JL51U2,Shopping,Sale,-22.68,,,,2022
02/28/2022,03/01/2022,AMZN Mktp US*1W9KX93A1,Shopping,Sale,-12.19,,,,2022
02/28/2022,03/01/2022,WWW.KOHLS.COM #0873,Shopping,Sale,-55.12,,,,2022
02/27/2022,02/28/2022,WAWA 8627     00086272,Gas,Sale,-56.34,,,,2022
02/27/2022,02/28/2022,HARRIS TEETER 303,Groceries,Sale,-111.61,,,,2022
02/27/2022,02/28/2022,AMZN Mktp US*1W9YE2O91,Shopping,Sale,-28.13,,,,2022
02/27/2022,02/28/2022,WWW.KOHLS.COM #0873,Shopping,Sale,-58.29,,,,2022
02/26/2022,02/27/2022,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-40.45,,,,2022
02/26/2022,02/27/2022,DQ GRILL &amp; CHILL,Food & Drink,Sale,-11.64,,,,2022
02/26/2022,02/28/2022,RED LOBSTER 0647,Food & Drink,Sale,-56.03,,,,2022
02/26/2022,02/28/2022,7-ELEVEN 32976,Gas,Sale,-4.16,,,,2022
02/25/2022,02/27/2022,CHEESECAKE POTOMAC,Food & Drink,Sale,-86.92,,,,2022
02/25/2022,02/25/2022,PANERA BREAD #600939 O,Food & Drink,Sale,-41.56,,,,2022
02/25/2022,02/27/2022,WWW.KOHLS.COM #0873,Shopping,Sale,-68.88,,,,2022
02/25/2022,02/25/2022,Payment Thank You Bill Pa,,Payment,4752.18,,,,2022
02/24/2022,02/25/2022,ADT SECURITY*403437551,Home,Sale,-60.2,,,,2022
02/23/2022,02/24/2022,Amazon.com*1B7QQ2SE2,Shopping,Sale,-40.82,,,,2022
02/23/2022,02/25/2022,HOBBY-LOBBY #808,Shopping,Sale,-5.91,,,,2022
02/22/2022,02/23/2022,HARRIS TEETER 303,Groceries,Sale,-47.65,,,,2022
02/22/2022,02/23/2022,WEGMANS #42,Groceries,Sale,-34.64,,,,2022
02/22/2022,02/24/2022,BANNERS HALLMARK 32,Shopping,Sale,-20.12,,,,2022
02/21/2022,02/21/2022,AMZN Mktp US*LU97O0843,Shopping,Sale,-14.83,,,,2022
02/20/2022,02/21/2022,HARRIS TEETER 303,Groceries,Sale,-125.34,,,,2022
02/19/2022,02/20/2022,AMZN Digital*1I9IP0LW1,Shopping,Sale,-15,,,,2022
02/18/2022,02/20/2022,VELOCITY W* VELOCITY W,Food & Drink,Sale,-71.94,,,,2022
02/18/2022,02/20/2022,BP#4843108GODWIN BP,Gas,Sale,-63.01,,,,2022
02/17/2022,02/18/2022,7-ELEVEN 32976,Gas,Sale,-57.05,,,,2022
02/17/2022,02/18/2022,AT HOME STORE #127,Home,Sale,-40.02,,,,2022
02/17/2022,02/18/2022,AMZN Mktp US*KD1FP74H3,Shopping,Sale,-15.5,,,,2022
02/15/2022,02/16/2022,HARRIS TEETER 303,Groceries,Sale,-25.65,,,,2022
02/14/2022,02/14/2022,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-127.92,,,,2022
02/14/2022,02/15/2022,COLD STONE CREAMERY,Food & Drink,Sale,-20,,,,2022
02/13/2022,02/14/2022,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-99.99,,,,2022
02/13/2022,02/14/2022,TONYS NY PIZZA MANASSAS,Food & Drink,Sale,-41.8,,,,2022
02/13/2022,02/14/2022,HARRIS TEETER 303,Groceries,Sale,-173.48,,,,2022
02/13/2022,02/14/2022,DOLLAR TREE,Shopping,Sale,-4.37,,,,2022
02/12/2022,02/13/2022,GRUBHUBBOBEVANS,Food & Drink,Sale,-40.37,,,,2022
02/12/2022,02/13/2022,MAMA MIA PIZZA MANASSASS,Food & Drink,Sale,-59.08,,,,2022
02/10/2022,02/11/2022,BIG LOTS #5415,Shopping,Sale,-2.39,,,,2022
02/10/2022,02/13/2022,ROSS STORES #770,Shopping,Sale,-7.16,,,,2022
02/09/2022,02/10/2022,NETFLIX.COM,Entertainment,Sale,-8.47,,,,2022
02/09/2022,02/10/2022,WALGREENS #13989,Health & Wellness,Sale,-10.92,,,,2022
02/09/2022,02/10/2022,Amazon.com*X27DU6T03,Shopping,Sale,-20.09,,,,2022
02/09/2022,02/10/2022,DOLLAR TREE,Shopping,Sale,-15.64,,,,2022
02/07/2022,02/08/2022,DQ GRILL &amp; CHILL,Food & Drink,Sale,-11.64,,,,2022
02/07/2022,02/09/2022,TST* Willards Real Pit B,Food & Drink,Sale,-73.07,,,,2022
02/07/2022,02/08/2022,AMZN Mktp US*ZI0HV3FF3,Shopping,Sale,-13.35,,,,2022
02/07/2022,02/09/2022,BATH AND BODY WORKS 3439,Shopping,Sale,-19.95,,,,2022
02/06/2022,02/07/2022,HARRIS TEETER 303,Groceries,Sale,-90.97,,,,2022
02/05/2022,02/07/2022,BOB EVANS REST #537,Food & Drink,Sale,-35.17,,,,2022
02/05/2022,02/06/2022,CRUMBL,Food & Drink,Sale,-23.27,,,,2022
02/05/2022,02/06/2022,WAL-MART #1825,Groceries,Sale,-10.09,,,,2022
02/04/2022,02/04/2022,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-191.05,,,,2022
02/04/2022,02/06/2022,WALGREENS #13989,Health & Wellness,Sale,-9.25,,,,2022
02/04/2022,02/06/2022,WALGREENS #13989,Health & Wellness,Sale,-3.86,,,,2022
02/03/2022,02/04/2022,DQ GRILL &amp; CHILL,Food & Drink,Sale,-11.64,,,,2022
02/03/2022,02/04/2022,GRUBHUBASIANGARDENRES,Food & Drink,Sale,-74.36,,,,2022
02/03/2022,02/04/2022,HARRIS TEETER 303,Groceries,Sale,-16.45,,,,2022
02/03/2022,02/04/2022,SQ *PAMELA ZECKA,Personal,Sale,-35,,,,2022
02/03/2022,02/04/2022,AMZN Mktp US*U13937DW3,Shopping,Sale,-21.19,,,,2022
02/02/2022,02/03/2022,AMZN Mktp US*PE5216JB3,Shopping,Sale,-19.82,,,,2022
02/01/2022,02/02/2022,DIGITALOCEAN.COM,Professional Services,Sale,-5,,,,2022
01/31/2022,02/01/2022,Amazon.com*XA1Z41GR3,Shopping,Sale,-22.68,,,,2022
01/30/2022,01/31/2022,APPLE.COM/BILL,Bills & Utilities,Sale,-0.99,,,,2022
01/30/2022,01/31/2022,HARRIS TEETER 303,Groceries,Sale,-133.63,,,,2022
01/30/2022,01/31/2022,Amazon.com*6I3810DC3,Shopping,Sale,-7.46,,,,2022
01/30/2022,01/31/2022,Amazon.com*D99AG0DH3,Shopping,Sale,-9.04,,,,2022
01/30/2022,01/31/2022,Amazon.com*EI0GP2KI3,Shopping,Sale,-12.59,,,,2022
01/30/2022,01/31/2022,Amazon.com*F98KJ13F3,Shopping,Sale,-38.64,,,,2022
